Complaint ID,Product,Sub-product,Issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?,Company_grouped_filtered,Difference in days,Delay_Class
1276235,Credit card,Unknown,Payoff process,CO,80207,2015-03-10,2015-03-17,Barclays,Closed with monetary relief,Yes,No,Barclays,7,1
1276718,Credit reporting,Unknown,Credit reporting company's investigation,NJ,07712,2015-03-10,2015-03-10,Experian,Closed with explanation,Yes,Yes,Experian,0,0
1276694,Debt collection,Medical,Communication tactics,TX,78046,2015-03-10,2015-03-10,Transworld Systems Inc.,Closed with explanation,Yes,No,Transworld Systems Inc.,0,0
1278820,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,GA,30319,2015-03-10,2015-03-11,HSBC,Closed with explanation,Yes,No,HSBC,1,0
1278853,Credit reporting,Unknown,Incorrect information on credit report,IL,60445,2015-03-10,2015-03-11,Equifax,Closed with explanation,Yes,No,Equifax,1,0
1278755,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",CA,91504,2015-03-10,2015-03-11,Ocwen,Closed with explanation,Yes,No,Ocwen,1,0
1275142,Credit reporting,Unknown,Unable to get credit report/credit score,GA,30518,2015-03-10,2015-03-10,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1274839,Credit reporting,Unknown,Incorrect information on credit report,CA,91325,2015-03-10,2015-03-10,Equifax,Closed with explanation,Yes,Yes,Equifax,0,0
1274836,Credit reporting,Unknown,Incorrect information on credit report,CA,91325,2015-03-10,2015-03-10,Experian,Closed with explanation,Yes,Yes,Experian,0,0
1274816,Debt collection,Auto,Communication tactics,MO,63052,2015-03-10,2015-03-16,Ally Financial Inc.,In progress,Yes,Pending,Ally Financial Inc.,6,1
1274897,Credit reporting,Unknown,Incorrect information on credit report,FL,33974,2015-03-10,2015-03-10,TransUnion,Closed with explanation,Yes,Yes,TransUnion,0,0
1274890,Debt collection,Credit card,Cont'd attempts collect debt not owed,TX,77040,2015-03-10,2015-03-11,Encore Capital Group,Closed with non-monetary relief,Yes,No,Encore Capital Group,1,0
1274906,Credit reporting,Unknown,Incorrect information on credit report,TX,78155,2015-03-10,2015-03-10,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1274902,Credit reporting,Unknown,Incorrect information on credit report,MD,20658,2015-03-10,2015-03-10,Experian,In progress,Yes,Pending,Experian,0,0
1274943,Credit reporting,Unknown,Unable to get credit report/credit score,FL,34453,2015-03-10,2015-03-10,Equifax,Closed with non-monetary relief,Yes,Yes,Equifax,0,0
1274986,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,TX,75006,2015-03-10,2015-03-10,"Credit Protection Association, L.P.",Closed with non-monetary relief,Yes,No,Low Count Companies,0,0
1274984,Credit card,Unknown,Delinquent account,FL,32832,2015-03-10,2015-03-10,Capital One,Closed with explanation,Yes,No,Capital One,0,0
1275137,Credit reporting,Unknown,Incorrect information on credit report,KS,66502,2015-03-10,2015-03-10,TransUnion,Closed with explanation,Yes,No,TransUnion,0,0
1275131,Debt collection,Medical,Cont'd attempts collect debt not owed,CA,90034,2015-03-10,2015-03-10,Medical Business Bureau,Closed with explanation,Yes,No,Low Count Companies,0,0
1275130,Credit reporting,Unknown,Credit reporting company's investigation,NC,28501,2015-03-10,2015-03-10,Equifax,In progress,Yes,Pending,Equifax,0,0
1275467,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",NY,13035,2015-03-10,2015-03-16,HSBC,Closed with explanation,Yes,No,HSBC,6,1
1275283,Bank account or service,Other bank product/service,"Account opening, closing, or management",OR,97502,2015-03-10,2015-03-10,U.S. Bancorp,Closed with explanation,Yes,No,U.S. Bancorp,0,0
1275240,Bank account or service,Checking account,Problems caused by my funds being low,NY,11221,2015-03-10,2015-03-10,Banco Popular North America,Closed with monetary relief,Yes,No,Low Count Companies,0,0
1275466,Debt collection,"Other (phone, health club, etc.)",False statements or representation,MD,21750,2015-03-10,2015-03-10,Oracle Financial Group LLC.,Closed with non-monetary relief,Yes,No,Low Count Companies,0,0
1275432,Credit reporting,Unknown,Incorrect information on credit report,FL,33578,2015-03-10,2015-03-10,Equifax,In progress,Yes,Pending,Equifax,0,0
1275395,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,CA,91423,2015-03-10,2015-03-10,"Cedars Business Services, LLC",Closed with explanation,Yes,No,Low Count Companies,0,0
1275316,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",CA,91325,2015-03-10,2015-03-10,Bank of America,Closed with explanation,Yes,No,Bank of America,0,0
1275489,Credit reporting,Unknown,Incorrect information on credit report,CA,92504,2015-03-10,2015-03-10,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1275481,Credit reporting,Unknown,Unable to get credit report/credit score,VA,20175,2015-03-10,2015-03-10,Experian,Closed with non-monetary relief,Yes,No,Experian,0,0
1275500,Credit card,Unknown,Credit determination,NJ,07302,2015-03-10,2015-03-10,TD Bank,Closed with explanation,Yes,No,TD Bank,0,0
1275601,Debt collection,Credit card,Communication tactics,NV,89117,2015-03-10,2015-03-10,"Allied Collection Services, Inc. (Nevada)",Closed with explanation,Yes,No,Low Count Companies,0,0
1275638,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",GA,30087,2015-03-10,2015-03-10,KeyBank NA,Closed with non-monetary relief,Yes,No,KeyBank NA,0,0
1275759,Credit reporting,Unknown,Incorrect information on credit report,TN,37212,2015-03-10,2015-03-10,TransUnion,Closed with non-monetary relief,Yes,No,TransUnion,0,0
1275868,Consumer loan,Installment loan,Managing the loan or lease,VA,22630,2015-03-10,2015-03-10,"CashCall, Inc.",Closed with explanation,Yes,No,"CashCall, Inc.",0,0
1275884,Credit reporting,Unknown,Credit reporting company's investigation,AZ,85044,2015-03-10,2015-03-10,TransUnion,Closed with explanation,Yes,Yes,TransUnion,0,0
1275885,Credit reporting,Unknown,Incorrect information on credit report,AZ,85044,2015-03-10,2015-03-10,Experian,In progress,Yes,Pending,Experian,0,0
1276498,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,MO,64119,2015-03-10,2015-03-10,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,Yes,"Enhanced Recovery Company, LLC",0,0
1276562,Credit card,Unknown,Customer service / Customer relations,DE,19701,2015-03-10,2015-03-10,Citibank,Closed with explanation,Yes,No,Citibank,0,0
1276047,Credit card,Unknown,Unsolicited issuance of credit card,CO,80210,2015-03-10,2015-03-10,GE Capital Retail,Closed with explanation,Yes,No,GE Capital Retail,0,0
1276017,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,NC,27612,2015-03-10,2015-03-10,Wells Fargo,Closed with explanation,Yes,No,Wells Fargo,0,0
1276042,Credit reporting,Unknown,Incorrect information on credit report,WA,99352,2015-03-10,2015-03-10,Experian,Closed with explanation,Yes,Yes,Experian,0,0
1276064,Money transfers,Domestic (US) money transfer,Fraud or scam,MI,48818,2015-03-10,2015-03-10,MoneyGram,In progress,Yes,Pending,MoneyGram,0,0
1276056,Debt collection,Credit card,Improper contact or sharing of info,CO,81507,2015-03-10,2015-03-10,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,No,"Enhanced Recovery Company, LLC",0,0
1276187,Bank account or service,Savings account,"Account opening, closing, or management",OH,43021,2015-03-10,2015-03-10,Ally Financial Inc.,In progress,Yes,Pending,Ally Financial Inc.,0,0
1276174,Debt collection,Credit card,Cont'd attempts collect debt not owed,AR,72342,2015-03-10,2015-03-10,Allen & Withrow,Closed with explanation,Yes,No,Low Count Companies,0,0
1276230,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,WA,98248,2015-03-10,2015-03-10,Stellar Recovery Inc.,Closed with explanation,Yes,No,Stellar Recovery Inc.,0,0
1276305,Debt collection,Medical,Cont'd attempts collect debt not owed,IL,60649,2015-03-10,2015-03-19,Transworld Systems Inc.,In progress,Yes,Pending,Transworld Systems Inc.,9,2
1276598,Credit reporting,Unknown,Incorrect information on credit report,GA,30344,2015-03-10,2015-03-10,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1276466,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",MS,38629,2015-03-10,2015-03-10,Amerisave,Closed with explanation,Yes,No,Low Count Companies,0,0
1276419,Consumer loan,Vehicle loan,Problems when you are unable to pay,CA,95521,2015-03-10,2015-03-10,JPMorgan Chase,Closed with explanation,Yes,No,JPMorgan Chase,0,0
1276444,Debt collection,Medical,Cont'd attempts collect debt not owed,CA,92028,2015-03-10,2015-03-17,"Business Revenue Systems, Inc.",Closed with explanation,Yes,No,Low Count Companies,7,1
1276504,Debt collection,Credit card,Cont'd attempts collect debt not owed,MI,48047,2015-03-10,2015-03-11,"Dynamic Recovery Solutions, LLC",Closed with non-monetary relief,Yes,No,"Dynamic Recovery Solutions, LLC",1,0
1276166,Credit reporting,Unknown,Incorrect information on credit report,TX,78665,2015-03-10,2015-03-10,Equifax,In progress,Yes,Pending,Equifax,0,0
1276617,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",IL,60645,2015-03-10,2015-03-10,Bank of America,Closed,Yes,Yes,Bank of America,0,0
1274907,Credit reporting,Unknown,Incorrect information on credit report,TX,78155,2015-03-10,2015-03-10,Experian,Closed with explanation,Yes,Yes,Experian,0,0
1276586,Credit reporting,Unknown,Incorrect information on credit report,NY,14094,2015-03-10,2015-03-10,TransUnion,Closed with explanation,Yes,No,TransUnion,0,0
1274899,Credit reporting,Unknown,Incorrect information on credit report,FL,33974,2015-03-10,2015-03-10,Equifax,Closed with explanation,Yes,Yes,Equifax,0,0
1274905,Consumer loan,Vehicle loan,Problems when you are unable to pay,TX,78155,2015-03-10,2015-03-11,Wells Fargo,Closed with explanation,Yes,No,Wells Fargo,1,0
1274883,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",TX,75075,2015-03-10,2015-03-10,Nationstar Mortgage,Closed with explanation,Yes,No,Nationstar Mortgage,0,0
1274898,Credit reporting,Unknown,Incorrect information on credit report,FL,33974,2015-03-10,2015-03-10,Experian,Closed with explanation,Yes,Yes,Experian,0,0
1274866,Debt collection,Auto,Cont'd attempts collect debt not owed,NC,28226,2015-03-10,2015-03-10,Ally Financial Inc.,In progress,Yes,Pending,Ally Financial Inc.,0,0
1275143,Credit reporting,Unknown,Unable to get credit report/credit score,GA,30518,2015-03-10,2015-03-10,Experian,Closed with explanation,Yes,No,Experian,0,0
1276093,Credit reporting,Unknown,Unable to get credit report/credit score,CA,95066,2015-03-10,2015-03-10,Equifax,Closed with non-monetary relief,Yes,No,Equifax,0,0
1276122,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",WA,98366,2015-03-10,2015-03-16,Bank of America,In progress,Yes,Pending,Bank of America,6,1
1275597,Bank account or service,Savings account,"Account opening, closing, or management",CA,91722,2015-03-10,2015-03-11,Wells Fargo,Closed with explanation,Yes,No,Wells Fargo,1,0
1276538,Debt collection,Credit card,Communication tactics,VA,20147,2015-03-10,2015-03-10,Citibank,Closed with non-monetary relief,Yes,No,Citibank,0,0
1276584,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,MI,48509,2015-03-10,2015-03-10,"CCS Financial Services, Inc.",Closed with explanation,Yes,No,"CCS Financial Services, Inc.",0,0
1274868,Debt collection,Medical,Cont'd attempts collect debt not owed,SC,29730,2015-03-10,2015-03-10,"Jon Barry and Associates, Inc.",Closed with non-monetary relief,Yes,No,Low Count Companies,0,0
1275621,Credit reporting,Unknown,Incorrect information on credit report,CA,92606,2015-03-10,2015-03-10,Experian,In progress,Yes,Pending,Experian,0,0
1276512,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,MD,21114,2015-03-10,2015-03-10,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,No,"Enhanced Recovery Company, LLC",0,0
1274812,Consumer loan,Vehicle loan,Problems when you are unable to pay,FL,34744,2015-03-10,2015-03-10,GM Financial,Closed with explanation,Yes,Yes,Low Count Companies,0,0
1274814,Debt collection,Credit card,Improper contact or sharing of info,WA,20011,2015-03-10,2015-03-10,Citibank,Closed with non-monetary relief,Yes,No,Citibank,0,0
1275367,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",NC,28078,2015-03-10,2015-03-10,Nationstar Mortgage,Closed with explanation,Yes,No,Nationstar Mortgage,0,0
1274805,Consumer loan,Vehicle loan,Managing the loan or lease,MD,20747,2015-03-10,2015-03-16,"Westlake Services, LLC",Closed with explanation,Yes,Yes,Low Count Companies,6,1
1276043,Credit reporting,Unknown,Incorrect information on credit report,WA,99352,2015-03-10,2015-03-10,Equifax,Closed with non-monetary relief,Yes,No,Equifax,0,0
1275581,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,GA,31909,2015-03-10,2015-03-10,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,No,"Enhanced Recovery Company, LLC",0,0
1276558,Debt collection,Medical,Disclosure verification of debt,WI,54703,2015-03-10,2015-03-16,Certified Recovery Inc,Closed with explanation,Yes,No,Low Count Companies,6,1
1274889,Credit reporting,Unknown,Incorrect information on credit report,MD,21631,2015-03-10,2015-03-10,Equifax,Closed with non-monetary relief,Yes,No,Equifax,0,0
1276030,Credit reporting,Unknown,Credit monitoring or identity protection,OR,97380,2015-03-10,2015-03-10,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1275187,Debt collection,Medical,Disclosure verification of debt,PA,16830,2015-03-10,2015-03-10,"Synerprise Consulting Services, Inc.",Closed with explanation,Yes,No,Low Count Companies,0,0
1276445,Credit reporting,Unknown,Improper use of my credit report,IL,60074,2015-03-10,2015-03-10,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1275357,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",NY,12208,2015-03-10,2015-03-16,Santander Bank US,In progress,Yes,Pending,Santander Bank US,6,1
1275984,Credit reporting,Unknown,Incorrect information on credit report,WV,25403,2015-03-10,2015-03-10,Experian,In progress,Yes,Pending,Experian,0,0
1275314,Credit reporting,Unknown,Incorrect information on credit report,CA,91325,2015-03-10,2015-03-10,Experian,Closed with explanation,Yes,No,Experian,0,0
1275976,Credit reporting,Unknown,Incorrect information on credit report,NY,11106,2015-03-10,2015-03-10,TransUnion,Closed with explanation,Yes,No,TransUnion,0,0
1275975,Credit reporting,Unknown,Incorrect information on credit report,NY,11106,2015-03-10,2015-03-10,Experian,Closed with explanation,Yes,No,Experian,0,0
1275215,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,IL,60466,2015-03-10,2015-03-10,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,No,"Enhanced Recovery Company, LLC",0,0
1275204,Credit card,Unknown,APR or interest rate,PA,15106,2015-03-10,2015-03-10,Discover,Closed with monetary relief,Yes,No,Discover,0,0
1276004,Credit reporting,Unknown,Incorrect information on credit report,FL,33884,2015-03-10,2015-03-10,TransUnion,Closed with non-monetary relief,Yes,No,TransUnion,0,0
1275997,Debt collection,Credit card,Improper contact or sharing of info,CO,80210,2015-03-10,2015-03-17,Stellar Recovery Inc.,Closed with explanation,Yes,No,Stellar Recovery Inc.,7,1
1275176,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",NY,14224,2015-03-10,2015-03-10,Bank of America,Closed with non-monetary relief,Yes,No,Bank of America,0,0
1275174,Consumer loan,Vehicle loan,Problems when you are unable to pay,AZ,85712,2015-03-10,2015-03-10,DriveTime,Closed with explanation,Yes,No,Low Count Companies,0,0
1275303,Bank account or service,Checking account,Using a debit or ATM card,PA,17543,2015-03-10,2015-03-10,Santander Bank US,In progress,Yes,Pending,Santander Bank US,0,0
1275154,Credit reporting,Unknown,Incorrect information on credit report,MO,63116,2015-03-10,2015-03-10,"FNIS (Fidelity National Information Services, Inc.)",Closed with explanation,Yes,No,"FNIS (Fidelity National Information Services, Inc.)",0,0
1275170,Debt collection,Medical,Cont'd attempts collect debt not owed,MA,01527,2015-03-10,2015-03-10,"Stallings Financial Group, Inc.",Closed with explanation,Yes,Yes,Low Count Companies,0,0
1275313,Credit reporting,Unknown,Incorrect information on credit report,CA,91325,2015-03-10,2015-03-10,Equifax,In progress,Yes,Pending,Equifax,0,0
1275904,Credit reporting,Unknown,Credit reporting company's investigation,VA,23834,2015-03-10,2015-03-10,Experian,In progress,Yes,Pending,Experian,0,0
